age,annual_income,emp_length,home_ownership,loan_amount,purpose,loan_term,verification_status,revol_util,revol_bal,earliest_credit_line,credit_inquiries_last_6m,open_credit_lines,credit_utilization,delinquency_2yrs,total_current_balance,loan_status,recovered_amount,total_rec_prncp,funded_amnt
30,70819,10+ years,MORTGAGE,28573,debt_consolidation, 36 months,Source Verified,0.5058565984062295,23297,2006-04-04 11:00:43.581704,1,12,0.46960650119207975,0,78560,fully_paid,0.0,28573.0,28573
43,51037,2 years,RENT,20968,debt_consolidation, 36 months,Verified,0.39544387391098307,5282,2017-12-20 11:00:43.581707,1,4,0.6203164671241556,0,0,fully_paid,0.0,20968.0,20968
64,64239,4 years,RENT,19576,debt_consolidation, 36 months,Source Verified,0.5619256556124319,9925,2014-06-01 11:00:43.581710,1,10,0.7139785761702262,0,17510,charged_off,590.3180388308156,3807.375847548055,19576
25,46894,7 years,MORTGAGE,13356,credit_card, 60 months,Verified,0.21130768426113022,26198,2015-08-03 11:00:43.581713,5,4,0.179869212860924,3,35927,fully_paid,0.0,13356.0,13356
47,92254,3 years,MORTGAGE,17739,credit_card, 36 months,Not Verified,0.24391914445789778,18562,2015-12-16 11:00:43.581716,3,12,0.5889643093951836,1,25582,charged_off,3728.5829529674243,4688.491926183731,17739
50,95881,2 years,RENT,9153,debt_consolidation, 36 months,Not Verified,0.5427194977114622,15561,2010-05-27 11:00:43.581720,1,9,0.480313445800178,0,69143,fully_paid,0.0,9153.0,9153
55,23845,10 years,RENT,7117,major_purchase, 60 months,Verified,0.0,12481,2007-01-25 11:00:43.581723,0,11,0.7954889367081608,0,23408,fully_paid,0.0,7117.0,7117
44,46762,2 years,RENT,4588,debt_consolidation, 36 months,Source Verified,0.40292223606007666,27678,2008-05-27 11:00:43.581726,4,13,0.5744650332185814,0,20166,fully_paid,0.0,4588.0,4588
58,32586,1 years,OWN,17874,debt_consolidation, 36 months,Verified,0.5181004637590557,0,2014-11-28 11:00:43.581729,3,6,0.007939118737779083,0,57162,charged_off,6631.668324688247,11331.100719566137,17874
32,53749,5 years,RENT,5351,debt_consolidation, 60 months,Not Verified,0.6621765453377393,17940,2010-11-19 11:00:43.581733,5,10,0.5879772409528968,1,43070,charged_off,195.36047341451976,1145.6856736108998,5351
27,67914,10+ years,RENT,11502,credit_card, 36 months,Source Verified,0.7030959331375222,14333,2006-07-13 11:00:43.581736,0,4,0.0876296892642921,0,83675,fully_paid,0.0,11502.0,11502
39,33758,6 years,MORTGAGE,14571,credit_card, 60 months,Verified,0.3739427501432167,2474,2015-01-31 11:00:43.581739,5,11,0.7548216832719183,0,61128,fully_paid,0.0,14571.0,14571
42,46953,6 years,OWN,21967,debt_consolidation, 36 months,Verified,0.5540533056966208,31166,2019-04-12 11:00:43.581742,3,11,0.3464223599584135,1,152082,charged_off,2942.752207095998,17449.609820740494,21967
63,44901,9 years,RENT,10952,debt_consolidation, 60 months,Verified,0.23912996843358014,0,2006-07-29 11:00:43.581745,3,9,0.2738508403596256,0,17278,fully_paid,0.0,10952.0,10952
57,75181,4 years,OWN,22792,other, 60 months,Source Verified,0.31130271219634903,16212,2015-08-05 11:00:43.581749,3,14,0.3457901136976168,1,4130,fully_paid,0.0,22792.0,22792
62,71733,1 years,OWN,21574,major_purchase, 36 months,Source Verified,0.6735321027302326,20284,2021-06-30 11:00:43.581752,2,14,0.32126515184443283,1,91272,fully_paid,0.0,21574.0,21574
59,51956,6 years,RENT,7500,debt_consolidation, 36 months,Source Verified,0.39201913768218954,5249,2020-09-16 11:00:43.581755,4,8,0.4688579678189056,0,142000,fully_paid,0.0,7500.0,7500
55,74420,5 years,RENT,22859,debt_consolidation, 36 months,Source Verified,0.43193555236616415,17772,2016-04-23 11:00:43.581758,1,13,0.32789843396793983,2,43301,fully_paid,0.0,22859.0,22859
38,56332,10 years,MORTGAGE,13014,credit_card, 60 months,Verified,0.19337275198428633,12755,2013-11-25 11:00:43.581762,2,8,0.4398350069383342,0,40454,fully_paid,0.0,13014.0,13014
58,63208,6 years,RENT,11507,home_improvement, 36 months,Verified,0.48451343293484805,24880,2009-10-09 11:00:43.581765,4,12,0.19154409280962992,2,53818,fully_paid,0.0,11507.0,11507
46,111836,3 years,MORTGAGE,13044,debt_consolidation, 36 months,Verified,0.5508108569691426,50136,2019-05-19 11:00:43.581768,5,11,0.44967102237680845,0,24421,fully_paid,0.0,13044.0,13044
59,103511,2 years,MORTGAGE,14975,major_purchase, 36 months,Not Verified,0.5446045807460345,18385,2010-07-22 11:00:43.581771,1,10,0.7845174681405581,1,0,charged_off,6754.467154648252,8453.973355564183,14975
33,37510,6 years,RENT,12094,credit_card, 60 months,Verified,0.1577277732100936,21040,2013-11-14 11:00:43.581775,2,13,0.41028284948613014,1,57286,fully_paid,0.0,12094.0,12094
44,90743,1 years,RENT,9122,credit_card, 36 months,Source Verified,0.599988868662206,5248,2007-12-26 11:00:43.581778,2,9,0.6248293536334746,0,50286,fully_paid,0.0,9122.0,9122
63,90284,7 years,OWN,9741,credit_card, 36 months,Verified,0.20037986795289364,17147,2009-03-06 11:00:43.581781,0,4,0.2487418055974816,0,8493,fully_paid,0.0,9741.0,9741
43,41293,7 years,MORTGAGE,15972,major_purchase, 36 months,Verified,0.39471700018259087,11269,2005-08-31 11:00:43.581784,2,14,0.6159392132083552,2,31482,charged_off,2449.961900049795,5545.721221565325,15972
42,90469,10 years,MORTGAGE,13876,home_improvement, 36 months,Source Verified,0.07637616592129248,22788,2020-02-03 11:00:43.581787,3,7,0.7275168458788742,2,7811,fully_paid,0.0,13876.0,13876
48,108448,7 years,MORTGAGE,18691,debt_consolidation, 36 months,Source Verified,0.3641063284648059,739,2012-03-29 11:00:43.581791,5,12,0.7850423966428559,0,61145,charged_off,8433.152980299084,9287.348239960573,18691
52,41936,10+ years,RENT,15366,debt_consolidation, 36 months,Source Verified,0.19928270636771167,4264,2006-03-08 11:00:43.581794,2,7,0.5401495401264871,0,49193,fully_paid,0.0,15366.0,15366
27,47062,< 1 year,MORTGAGE,15539,credit_card, 60 months,Source Verified,0.3102285680650583,26800,2011-12-11 11:00:43.581797,3,6,0.6342885542205748,0,54861,charged_off,7035.504996570917,4371.947142669144,15539
48,95441,10 years,OWN,19149,debt_consolidation, 60 months,Source Verified,0.4119820879368965,17099,2019-05-02 11:00:43.581801,4,4,0.24389623071965688,1,65595,fully_paid,0.0,19149.0,19149
61,76787,1 years,OWN,24932,home_improvement, 36 months,Verified,0.5654449613747498,28238,2017-03-23 11:00:43.581804,4,10,0.4233180274649473,0,82886,fully_paid,0.0,24932.0,24932
55,83786,4 years,RENT,25213,other, 36 months,Source Verified,0.5585806933384588,18637,2020-10-07 11:00:43.581807,3,8,0.33994326500768585,1,55339,charged_off,815.8687658951712,16214.346795785508,25213
33,78514,7 years,RENT,24382,home_improvement, 36 months,Source Verified,0.0,20097,2014-03-22 11:00:43.581811,0,5,0.5656905644985943,0,68455,fully_paid,0.0,24382.0,24382
28,79767,< 1 year,MORTGAGE,21093,major_purchase, 36 months,Verified,0.5356636546268323,11904,2007-02-05 11:00:43.581814,0,7,0.394356955983609,0,104571,charged_off,9758.273566659243,12919.593641510462,21093
31,36838,9 years,OWN,29597,debt_consolidation, 36 months,Source Verified,0.44125528116898033,13063,2017-10-07 11:00:43.581817,4,6,0.6373575895958514,0,78996,fully_paid,0.0,29597.0,29597
38,96182,5 years,RENT,18064,other, 36 months,Verified,0.2879594615319543,24644,2009-06-27 11:00:43.581820,5,2,0.9937180658226108,0,56546,fully_paid,0.0,18064.0,18064
47,99239,2 years,RENT,17278,home_improvement, 36 months,Verified,0.2239185394827199,13567,2005-09-12 11:00:43.581824,2,3,0.6243149518283424,0,54702,charged_off,6761.680936793836,5374.6914159151365,17278
42,64265,7 years,MORTGAGE,30707,debt_consolidation, 60 months,Source Verified,0.38751437250497384,26835,2019-05-26 11:00:43.581827,4,2,0.7823315966681266,0,25123,charged_off,3550.9885632310607,15496.279361263974,30707
49,68913,10 years,MORTGAGE,1000,home_improvement, 60 months,Not Verified,0.446119603778782,13901,2009-12-31 11:00:43.581830,4,10,0.26308948787238995,0,30606,charged_off,349.3951056423886,472.3803779548349,1000
23,31722,1 years,RENT,13502,debt_consolidation, 36 months,Not Verified,0.4755764564562463,3203,2020-05-25 11:00:43.581833,3,10,0.4830059733343979,0,47040,fully_paid,0.0,13502.0,13502
64,82856,7 years,RENT,23767,home_improvement, 36 months,Verified,0.3605419821759862,2292,2019-09-12 11:00:43.581837,0,6,0.5433710883875695,0,39392,default,5927.114317557246,891.9200234834008,23767
22,84301,6 years,RENT,21861,credit_card, 60 months,Source Verified,0.0,13282,2008-09-24 11:00:43.581840,5,9,0.5130111395589152,0,106564,fully_paid,0.0,21861.0,21861
57,68445,7 years,MORTGAGE,32959,debt_consolidation, 60 months,Source Verified,0.30093935147931694,24157,2011-08-11 11:00:43.581845,3,11,0.8686662916021717,0,61185,fully_paid,0.0,32959.0,32959
47,98108,10 years,OWN,15752,credit_card, 36 months,Verified,0.16326153159277476,8349,2011-09-26 11:00:43.581849,4,5,0.3512227906113857,0,58717,fully_paid,0.0,15752.0,15752
50,61648,3 years,OWN,11984,credit_card, 36 months,Not Verified,0.8110441937032693,22317,2014-09-16 11:00:43.581852,1,2,0.5646248055299753,1,85195,default,751.9415813949429,5164.455495253324,11984
42,84115,3 years,OWN,12675,debt_consolidation, 36 months,Not Verified,0.4118625530838756,16007,2014-06-02 11:00:43.581855,2,14,0.014306449660886844,0,55491,fully_paid,0.0,12675.0,12675
32,44508,7 years,RENT,17226,debt_consolidation, 36 months,Not Verified,0.5482240025766525,21062,2007-06-29 11:00:43.581858,4,14,0.5849346210727038,0,41724,charged_off,3644.9682554147585,11047.064963506024,17226
61,69411,2 years,MORTGAGE,26351,credit_card, 36 months,Verified,0.5270254187501535,12103,2020-08-22 11:00:43.581862,3,5,0.6011831711829102,2,57749,fully_paid,0.0,26351.0,26351
32,65641,1 years,OWN,26438,credit_card, 36 months,Verified,0.4620656951923493,16830,2019-09-23 11:00:43.581865,1,8,0.48954970733614284,0,62194,fully_paid,0.0,26438.0,26438
57,75632,9 years,RENT,14607,other, 36 months,Not Verified,0.31675647602013524,24387,2019-02-17 11:00:43.581868,1,12,0.5790603033956382,1,92005,fully_paid,0.0,14607.0,14607
60,60761,9 years,RENT,16771,major_purchase, 36 months,Source Verified,0.2912341892144214,14828,2018-01-04 11:00:43.581872,4,3,0.3871021216510304,2,9276,fully_paid,0.0,16771.0,16771
61,66713,7 years,OWN,10718,credit_card, 36 months,Not Verified,0.0,9751,2010-07-04 11:00:43.581875,5,3,0.2556960912860635,0,27821,fully_paid,0.0,10718.0,10718
56,90651,7 years,MORTGAGE,11449,home_improvement, 60 months,Verified,0.42843862702826196,0,2007-10-08 11:00:43.581878,0,7,0.30229192586375786,0,47812,fully_paid,0.0,11449.0,11449
55,59080,3 years,RENT,22323,credit_card, 36 months,Source Verified,0.4600761873915771,20415,2021-08-08 11:00:43.581881,1,10,0.32948679623932514,0,78116,fully_paid,0.0,22323.0,22323
45,29835,10 years,MORTGAGE,26215,home_improvement, 36 months,Source Verified,0.39043403076041727,7283,2014-09-19 11:00:43.581885,2,4,0.2415296782065764,0,73617,fully_paid,0.0,26215.0,26215
43,113739,2 years,MORTGAGE,10119,debt_consolidation, 36 months,Verified,0.4286843737430152,9794,2012-01-21 11:00:43.581888,3,8,0.23363552672437532,0,53250,fully_paid,0.0,10119.0,10119
26,104536,< 1 year,RENT,16700,debt_consolidation, 36 months,Source Verified,0.15871793320917427,4291,2017-11-15 11:00:43.581891,3,11,0.3339871669217182,0,80579,fully_paid,0.0,16700.0,16700
54,37693,7 years,RENT,13298,credit_card, 36 months,Source Verified,0.3411905372067543,12699,2008-04-20 11:00:43.581894,3,10,0.42877936365623776,0,29783,fully_paid,0.0,13298.0,13298
57,87242,9 years,RENT,21047,debt_consolidation, 36 months,Verified,0.27002924124364236,35975,2012-04-28 11:00:43.581898,4,12,0.5263753004517928,1,106500,fully_paid,0.0,21047.0,21047
41,57425,1 years,MORTGAGE,12280,home_improvement, 36 months,Verified,0.5330011831270021,18520,2021-01-02 11:00:43.581901,3,14,0.2552184692119426,0,24929,fully_paid,0.0,12280.0,12280
40,76587,4 years,RENT,1514,other, 36 months,Source Verified,0.4081968656470499,8558,2014-06-05 11:00:43.581904,3,10,0.3132282705371047,1,0,fully_paid,0.0,1514.0,1514
56,77355,6 years,RENT,22025,debt_consolidation, 36 months,Source Verified,0.27203747216162616,10436,2018-11-08 11:00:43.581907,2,12,0.3771470068424737,0,68155,fully_paid,0.0,22025.0,22025
64,64139,7 years,OWN,12875,credit_card, 60 months,Not Verified,0.3680098230863395,612,2006-04-26 11:00:43.581911,0,5,0.5873757542882665,0,7001,charged_off,1970.3384692495677,5631.7665452491665,12875
38,50405,10 years,MORTGAGE,13603,other, 36 months,Verified,0.19209506485580483,3693,2020-09-27 11:00:43.581914,5,3,0.2609736275409189,0,34733,fully_paid,0.0,13603.0,13603
64,52736,7 years,RENT,18049,home_improvement, 36 months,Verified,0.33436497463176945,2104,2010-01-30 11:00:43.581917,4,2,0.396547093910511,0,45704,default,4022.445125254136,13279.329158418319,18049
55,47095,10 years,OWN,17469,debt_consolidation, 36 months,Not Verified,0.5165373923363237,17703,2016-04-19 11:00:43.581920,4,7,0.6944811090817016,0,62446,default,2637.3838158932954,2486.9901666859028,17469
30,49204,2 years,OWN,18192,debt_consolidation, 36 months,Not Verified,0.1335410252956823,19467,2018-07-29 11:00:43.581924,3,6,0.34107549815487115,0,80388,charged_off,3109.261709711647,6571.370357796538,18192
47,68320,4 years,OWN,3591,credit_card, 36 months,Verified,0.3877686794308882,15775,2014-08-23 11:00:43.581927,2,7,0.2505442139956081,0,9509,charged_off,13.130705105579882,2722.2572396888527,3591
23,52106,5 years,MORTGAGE,18894,credit_card, 36 months,Not Verified,0.25001301724434954,18698,2019-11-09 11:00:43.581930,1,8,0.48255614745270403,0,16234,fully_paid,0.0,18894.0,18894
30,87051,10+ years,RENT,1636,debt_consolidation, 60 months,Verified,0.13368366772846657,7337,2008-02-08 11:00:43.581934,3,10,0.33375801606730926,1,152405,fully_paid,0.0,1636.0,1636
30,107181,1 years,MORTGAGE,20386,debt_consolidation, 60 months,Verified,0.7730587198577957,3517,2008-10-06 11:00:43.581937,3,11,0.0,0,43665,fully_paid,0.0,20386.0,20386
61,55498,1 years,MORTGAGE,22828,other, 36 months,Verified,0.6507548035996187,3453,2014-05-18 11:00:43.581940,4,11,0.5398091535880136,0,699,fully_paid,0.0,22828.0,22828
38,75985,10 years,OWN,5420,credit_card, 60 months,Verified,0.2803873352702344,3010,2015-09-24 11:00:43.581944,4,12,0.6740474183467176,0,19743,fully_paid,0.0,5420.0,5420
22,82492,3 years,MORTGAGE,17299,major_purchase, 36 months,Not Verified,0.3420461806542062,18586,2013-08-25 11:00:43.581947,3,7,0.49552827259871474,0,34176,fully_paid,0.0,17299.0,17299
46,81800,10 years,OWN,22400,home_improvement, 60 months,Not Verified,0.0,35136,2007-03-03 11:00:43.581950,4,7,0.7086396631258265,0,50149,charged_off,1434.7584425595828,9161.060888351407,22400
64,71898,3 years,RENT,11856,major_purchase, 36 months,Not Verified,0.08150255887101604,4527,2022-02-19 11:00:43.581953,2,14,0.6288051796220212,1,85777,fully_paid,0.0,11856.0,11856
61,88567,10+ years,MORTGAGE,19715,debt_consolidation, 36 months,Not Verified,0.17439431859370333,11580,2010-06-11 11:00:43.581957,1,4,0.32902006635795294,3,99016,fully_paid,0.0,19715.0,19715
63,82056,8 years,OWN,1000,home_improvement, 36 months,Source Verified,0.39328300496400087,17028,2011-08-18 11:00:43.581960,1,14,0.909901375857407,0,25265,fully_paid,0.0,1000.0,1000
46,39058,9 years,MORTGAGE,22687,debt_consolidation, 36 months,Source Verified,0.3770556976412168,12209,2019-12-24 11:00:43.581963,1,9,0.5642287163795274,0,32960,default,3221.0141000778963,12485.596412234605,22687
60,91728,< 1 year,RENT,15209,credit_card, 60 months,Not Verified,0.46634438932465766,18329,2008-01-11 11:00:43.581966,3,10,0.5855605816221277,0,54455,fully_paid,0.0,15209.0,15209
56,92182,10+ years,MORTGAGE,13195,credit_card, 60 months,Not Verified,0.5357215318140381,9246,2008-10-01 11:00:43.581970,5,2,0.3013064762896342,0,28218,fully_paid,0.0,13195.0,13195
24,50917,1 years,OWN,21888,debt_consolidation, 36 months,Not Verified,0.45560185697730005,8196,2008-05-16 11:00:43.581973,3,7,0.19083029290848308,0,85784,default,1230.850217767725,880.0442238074495,21888
58,70948,< 1 year,RENT,27105,other, 60 months,Not Verified,0.18371843040774483,13176,2019-01-24 11:00:43.581976,3,8,0.28332121231706675,0,124001,fully_paid,0.0,27105.0,27105
51,87083,2 years,OWN,18400,other, 60 months,Verified,0.4648046868444131,18265,2016-06-20 11:00:43.581979,2,12,0.6840202427692289,0,50640,charged_off,4407.31662941467,12363.00478785553,18400
59,64767,10 years,MORTGAGE,26260,debt_consolidation, 36 months,Not Verified,0.5270703622598281,27824,2009-08-26 11:00:43.581983,1,9,0.8420996753068513,0,59852,charged_off,10036.787524887512,2795.4852620250235,26260
55,96824,2 years,MORTGAGE,4127,credit_card, 36 months,Not Verified,0.3145454836468927,18766,2005-07-16 11:00:43.581986,4,13,0.5577502142370634,0,32421,fully_paid,0.0,4127.0,4127
33,129096,4 years,OWN,19661,debt_consolidation, 36 months,Not Verified,0.030715668189499834,12478,2011-05-03 11:00:43.581989,4,11,0.5185049948678236,0,60072,fully_paid,0.0,19661.0,19661
40,50350,2 years,MORTGAGE,14075,credit_card, 36 months,Verified,0.6368138116887748,23307,2012-02-13 11:00:43.581992,0,12,0.6934479263869597,0,18194,fully_paid,0.0,14075.0,14075
58,35473,7 years,RENT,9482,other, 36 months,Source Verified,0.41766290989304833,25001,2019-12-01 11:00:43.581996,0,9,0.7762336869394351,0,21526,fully_paid,0.0,9482.0,9482
38,77595,9 years,OWN,1499,debt_consolidation, 36 months,Source Verified,0.0,11966,2016-04-01 11:00:43.581999,5,8,0.20958679443790673,0,0,default,744.576643571959,792.1005133908108,1499
31,88039,7 years,MORTGAGE,19282,major_purchase, 36 months,Verified,0.8140506169734391,13540,2006-12-30 11:00:43.582002,4,9,0.8255867945103311,1,74477,fully_paid,0.0,19282.0,19282
33,64228,10+ years,MORTGAGE,21127,debt_consolidation, 36 months,Source Verified,0.3042474961830331,10728,2019-09-30 11:00:43.582005,1,12,0.42390136954561597,1,91664,default,8480.191143404681,15350.3699231368,21127
37,106331,6 years,MORTGAGE,24394,credit_card, 60 months,Verified,0.8878046374354633,23209,2012-02-28 11:00:43.582009,3,10,0.7167959027917885,0,80919,fully_paid,0.0,24394.0,24394
45,36534,10 years,MORTGAGE,23235,credit_card, 36 months,Verified,0.47547287322704945,15741,2016-06-06 11:00:43.582012,4,11,0.2864736588430783,0,52817,default,917.6820294890695,17246.82583255726,23235
40,87322,1 years,RENT,9598,debt_consolidation, 36 months,Source Verified,0.3594640649857651,944,2018-01-29 11:00:43.582015,5,8,0.7067003961204061,0,40600,fully_paid,0.0,9598.0,9598
29,54853,< 1 year,MORTGAGE,24034,debt_consolidation, 36 months,Source Verified,0.43671894486146123,19061,2018-01-12 11:00:43.582019,5,4,0.2132609754818774,2,47217,fully_paid,0.0,24034.0,24034
52,112984,10 years,RENT,24774,other, 36 months,Source Verified,0.2581456565712302,29896,2006-11-25 11:00:43.582022,4,10,0.7242626040685012,2,19420,fully_paid,0.0,24774.0,24774
42,119812,9 years,RENT,13180,home_improvement, 36 months,Source Verified,0.41226207951120736,30686,2013-11-24 11:00:43.582025,0,2,0.6286692654202439,0,78227,fully_paid,0.0,13180.0,13180
38,50833,5 years,RENT,15198,debt_consolidation, 36 months,Verified,0.8021241266416381,10208,2011-07-24 11:00:43.582028,1,9,0.1855914224564726,0,81452,fully_paid,0.0,15198.0,15198
44,56261,< 1 year,OWN,8460,credit_card, 36 months,Verified,0.2202755139498494,8033,2019-06-20 11:00:43.582031,4,7,0.7550827539894809,0,18126,fully_paid,0.0,8460.0,8460
58,91489,5 years,RENT,25366,debt_consolidation, 36 months,Verified,0.5066729417870361,33978,2016-07-01 11:00:43.582035,3,12,0.3048042581888917,1,21970,fully_paid,0.0,25366.0,25366
37,60321,6 years,RENT,4417,debt_consolidation, 36 months,Verified,0.25604823105462304,30667,2005-12-02 11:00:43.582038,3,4,0.7285831190472822,2,10225,fully_paid,0.0,4417.0,4417
